YEARMODA,TEMP,MAX,MIN,WDSP,MXSPD,PRCP
11/24/1999,82.8,88.7,76.1,4.6,7.8,0.28
11/25/1999,83.6,86.2,81,3.2,5.8,0
11/26/1999,82.9,87.8,78.4,5.6,15.5,0.03
11/27/1999,81.5,84.2,78.8,3.6,7.8,0
11/28/1999,81.6,88.2,76.6,4.4,7.8,0.02
11/29/1999,78,84.2,74.8,4.5,7.8,0.35
11/30/1999,80.2,84.6,71.6,3.9,5.8,0.79
12/01/1999,82.5,88.7,75.2,4.2,7.8,0
12/02/1999,82,85.3,77,3.9,5.8,0
12/03/1999,80.1,85.1,77,3.1,3.9,0.28
12/04/1999,82.3,86.9,76.6,5.8,9.7,0
12/05/1999,83.8,91.4,77.9,4.9,7.8,0.03
12/06/1999,83.5,88.7,77,8.9,15.5,0
12/07/1999,80.35,84.2,74.75,7.5,15.5,0.47
12/08/1999,77.2,79.7,72.5,6.1,15.5,0.94
12/09/1999,81.1,84.2,68,3.6,5.8,0.31
12/10/1999,83.7,91.4,78.8,4.6,7.8,0.04
12/11/1999,83.53333333,91.03333333,79.1,4.766666667,8.433333333,0.036666667
12/12/1999,83.36666667,90.66666667,79.4,4.933333333,9.066666667,0.033333333
12/13/1999,83.2,90.3,79.7,5.1,9.7,0.03
12/14/1999,82.1,89.2,78.8,3.1,5.8,0.03
12/15/1999,82.5,89.6,75.2,3.6,5.8,0.06
12/16/1999,83.2,87.8,77,4.2,7.8,0
12/17/1999,82.3,86.9,76.1,3.3,5.8,0
12/18/1999,82,88.5,77.9,2.6,3.9,0.02
12/19/1999,78.7,84.6,73,3.4,3.9,1.22
12/20/1999,79.5,85.1,77,7.8,11.7,0
12/21/1999,79.2,84.2,76.55,7.55,10.7,0
12/22/1999,78.9,83.3,76.1,7.3,9.7,0
12/23/1999,77.5,80.6,73.8,4.3,7.8,0
12/24/1999,77,81.7,69.8,4.5,5.8,0
12/25/1999,78.2,81.1,76.1,4.3,9.7,0
12/26/1999,81.3,86.5,78.3,4.3,7.8,0
12/27/1999,82.8,89.6,77,5.8,9.7,0
12/28/1999,80,82.8,74.3,3.9,7.8,0.39
12/29/1999,80.2,84.2,77,3.1,3.9,0
12/30/1999,83.6,87.1,74.3,4.2,7.8,0
12/31/1999,83.6,87.1,74.3,4.2,7.8,0
01/01/2000,83.1,86.4,76.3,3.9,5.8,0
01/02/2000,80.7,84.2,76.6,2.6,3.9,0
01/03/2000,81.7,85.1,76.1,4.5,9.7,0
01/04/2000,81.4,89.6,75.2,5.3,11.7,0
01/05/2000,81.7,85.6,77,4.2,7.8,0
01/06/2000,81.5,86,76.1,5.4,9.7,0
01/07/2000,81.8,85.6,78.1,2.6,3.9,0.02
01/08/2000,81.8,87.3,76.6,4.2,5.8,0
01/09/2000,83,88.8,77.15,4.75,7.75,0
01/10/2000,84.2,90.3,77.7,5.3,9.7,0
01/11/2000,83.4,88.7,77.4,3.9,5.8,0
01/12/2000,81.1,86.7,76.1,3.9,7.8,0
01/13/2000,83.3,86.9,74.3,7.4,9.7,0
01/14/2000,82.4,86.7,78.6,4.2,5.8,0
01/15/2000,82.9,86.9,77.7,3.5,5.8,0
01/16/2000,82.1,88.7,75.9,2.4,3.9,0
01/17/2000,83.2,88.2,78.8,4.7,5.8,0
01/18/2000,82.8,84.9,75.2,6.3,7.8,0
01/19/2000,79.8,85.1,75.2,9.4,15.5,0
01/20/2000,79.6,86.4,73.9,8.2,11.7,0
01/21/2000,76.8,81.1,73.4,4.4,7.8,0.1
01/22/2000,76.5,79.2,73.4,3.3,5.8,0.71
01/23/2000,80.5,87.8,72,6.1,13.6,0.28
01/24/2000,80.7,88.7,74.8,5.3,9.7,0
01/25/2000,81.8,87.3,72.5,7.2,11.7,0
01/26/2000,81.3,85.6,77,5.8,7.8,0
01/27/2000,76.7,82.4,70.7,6.1,11.7,0.04
01/28/2000,76.7,82.6,72.7,4.1,5.8,0
01/29/2000,77.5,79.2,74.3,8.2,9.7,0
01/30/2000,77.3,84.2,70.9,4.4,5.8,0
01/31/2000,76.1,78.8,70.5,5.8,9.7,0.03
02/01/2000,77.9,83.1,71.6,5.1,13.6,0.03
02/02/2000,78.8,82.4,74.1,3.9,5.8,0
02/03/2000,79.35,84.65,75.2,3.75,5.8,0.015
02/04/2000,79.9,86.9,76.3,3.6,5.8,0.03
02/05/2000,77.4,80.8,75.2,5,9.7,0.74
02/06/2000,79.4,87.1,74.1,3.3,5.8,0
02/07/2000,81.8,87.8,75.2,5.6,7.8,0.08
02/08/2000,79.6,82.9,74.8,4.1,9.7,0.16
02/09/2000,79.7,85.1,75.2,5.3,11.7,0.03
02/10/2000,78.6,85.1,71.2,5.3,9.7,0
02/11/2000,80.2,83.3,77,4.4,7.8,0
02/12/2000,81.6,87.1,76.6,3.6,5.8,0
02/13/2000,82.6,90.1,76.3,3.6,5.8,0
02/14/2000,84.8,89.2,76.6,5.1,7.8,0
02/15/2000,82.8,87.3,74.3,4.2,5.8,0.31
02/16/2000,80.1,85.1,77,4.2,7.8,0
02/17/2000,79.4,85.1,76.1,4.2,9.7,0
02/18/2000,81.4,87.8,77.4,5.4,7.8,0
02/19/2000,81.7,87.8,79,4.3,7.8,0
02/20/2000,83.4,89.6,77,3.6,5.8,0
02/21/2000,84.1,89.4,79.2,5.8,11.7,0
02/22/2000,83.3,91,77.9,4.9,9.7,0
02/23/2000,84.1,88.9,77,6.9,11.7,0
02/24/2000,82.2,88.7,74.3,5.8,17.5,0
02/25/2000,82.5,88.7,77.7,4.4,7.8,0
02/26/2000,84,89.6,76.1,4.4,9.7,0
02/27/2000,81.5,89.2,77,3.9,5.8,0
02/28/2000,83.1,89.6,78.4,5.8,7.8,0
03/01/2000,83.7,91,80.6,6.3,7.8,0
03/02/2000,83.3,90.5,76.5,5,7.8,0.02
03/03/2000,79.6,84.6,76.5,3.6,9.7,0.04
03/04/2000,82.4,88.9,77.7,4.5,7.8,0
03/05/2000,82.6,89.8,76.5,3.6,5.8,0.12
03/06/2000,82.9,89.1,78.8,4.9,9.7,0
03/07/2000,82.9,87.8,77.9,4.9,7.8,0.03
03/08/2000,82.1,89.1,77,2.6,5.8,0
03/09/2000,82.7,86.9,76.1,4.2,9.7,0
03/10/2000,84.7,91,77,3.6,5.8,0.02
03/11/2000,85.8,93.2,79.7,5.2,7.8,0
03/12/2000,83.6,90.5,78.4,4.2,7.8,0
03/13/2000,83.1,88.7,78.1,9.5,38.9,0.03
03/14/2000,82.5,88.7,76.1,4.4,7.8,0.03
03/15/2000,81.7,87.6,77,3.6,5.8,0
03/16/2000,83.2,88.2,76.1,5.1,9.7,0
03/17/2000,83.7,91.4,80.2,5.1,9.7,0
03/18/2000,83.7,90.5,78.8,4.2,9.7,0
03/19/2000,83.8,89.2,79.3,4.4,7.8,0.35
03/20/2000,82.8,85.6,78.8,4.2,5.8,0
03/21/2000,82.7,86.7,77,4.2,7.8,0
03/22/2000,82.6,86.9,78.8,5,7.8,0
03/23/2000,82.4,87.6,77.9,3.6,7.8,0
03/24/2000,83.7,90.5,77.9,4.2,7.8,0
03/25/2000,83.1,86.9,80.2,5.3,11.7,0
03/26/2000,83.5,87.8,79.2,3.9,7.8,0
03/27/2000,81.9,86.9,77.4,5.5,7.8,0.28
03/28/2000,83.1,92.5,75.2,3.6,7.8,0
03/29/2000,83.73333333,91.76666667,76.76666667,3.7,7.133333333,0
03/30/2000,84.36666667,91.03333333,78.33333333,3.8,6.466666667,0
03/31/2000,85,90.3,79.9,3.9,5.8,0
04/01/2000,84.6,91.9,79.2,5.4,9.7,0
04/02/2000,84.8,91.4,78.4,3.9,7.8,0
04/03/2000,86.6,93.7,82.4,7,9.7,0
04/04/2000,84.1,88.2,79.7,5.1,9.7,0
04/05/2000,84.4,89.2,80.6,3.9,7.8,0
04/06/2000,85.3,90.3,79.7,3.9,6.8,0
04/07/2000,86.2,91.4,78.8,3.9,5.8,0
04/08/2000,83.5,91,76.6,3.5,7.8,0.43
04/09/2000,84.2,93.6,79.5,3.5,5.8,0
04/10/2000,87.2,94.3,79.7,6.6,9.7,0.08
04/11/2000,85.5,93.2,80.6,4.4,7.8,0
04/12/2000,86.1,93.2,79.7,5.5,9.7,0
04/13/2000,87.1,93.2,79.7,5.8,11.7,0
04/14/2000,87.7,95,81.5,5,9.75,0
04/15/2000,88.3,96.8,83.3,4.2,7.8,0
04/16/2000,86.4,91,82,4.2,7.8,0
04/17/2000,85.7,91.8,82,6.1,7.8,0
04/18/2000,87.1,94.6,81,5.1,9.7,0
04/19/2000,87.3,92.3,79.7,6.2,9.7,0
04/20/2000,86,90.9,78.8,7.4,19.4,0
04/21/2000,87.3,91.4,82.2,4.4,11.7,0
04/22/2000,88.6,94.1,84.9,4.9,5.8,0
04/23/2000,88.36666667,94.46666667,83.46666667,4.666666667,6.466666667,0.103333333
04/24/2000,88.13333333,94.83333333,82.03333333,4.433333333,7.133333333,0.206666667
04/25/2000,87.9,95.2,80.6,4.2,7.8,0.31
04/26/2000,89.4,95,82.4,4.5,7.8,0
04/27/2000,88.9,95.45,83.05,4.9,9.75,0
04/28/2000,88.4,95.9,83.7,5.3,11.7,0
04/29/2000,88.10714286,95.45,83.49285714,5.2,11.42142857,0.067142857
04/30/2000,87.81428571,95,83.28571429,5.1,11.14285714,0.134285714
05/01/2000,87.52142857,94.55,83.07857143,5,10.86428571,0.201428571
05/02/2000,87.22857143,94.1,82.87142857,4.9,10.58571429,0.268571429
05/03/2000,86.93571429,93.65,82.66428571,4.8,10.30714286,0.335714286
05/04/2000,86.64285714,93.2,82.45714286,4.7,10.02857143,0.402857143
05/05/2000,86.35,92.75,82.25,4.6,9.75,0.47
05/06/2000,86.05714286,92.3,82.04285714,4.5,9.471428571,0.537142857
05/07/2000,85.76428571,91.85,81.83571429,4.4,9.192857143,0.604285714
05/08/2000,85.47142857,91.4,81.62857143,4.3,8.914285714,0.671428571
05/09/2000,85.17857143,90.95,81.42142857,4.2,8.635714286,0.738571429
05/10/2000,84.88571429,90.5,81.21428571,4.1,8.357142857,0.805714286
05/11/2000,84.59285714,90.05,81.00714286,4,8.078571429,0.872857143
05/12/2000,84.3,89.6,80.8,3.9,7.8,0.94
05/13/2000,81.7,85.1,78.4,3.3,3.9,0.12
05/14/2000,80.55,83.95,78.25,4.75,7.8,0.275
05/15/2000,79.4,82.8,78.1,6.2,11.7,0.43
05/16/2000,79.9,81.7,77.9,7.8,9.7,0.66
05/17/2000,79.3,86,76.6,8.2,9.7,3.15
05/18/2000,80.5,81.5,75.2,7.8,11.7,0
05/19/2000,81.3,83.3,80.1,4.6,9.7,3.27
05/20/2000,83.2,86.7,80.1,9.2,38.9,0.75
05/21/2000,80.1,88.2,77.7,5.6,11.7,0.02
05/22/2000,84.1,87.3,76.6,7,9.7,1.26
05/23/2000,84.7,88.7,80.6,6.1,9.7,0
05/24/2000,84.7,90.3,79.7,6.3,11.7,0.35
05/25/2000,84.9,91.4,77.9,4.4,9.7,3.9
05/26/2000,85,89.2,79.7,5,11.7,0.2
05/27/2000,83.7,88.9,79.2,6.5,15.5,0
05/28/2000,84,90.5,77,3.2,5.8,1.06
05/29/2000,83,87.8,78.4,3.6,5.8,0.31
05/30/2000,86.6,92.3,79.5,4.2,7.8,0.04
05/31/2000,89,93.9,81,5.8,9.7,0
06/01/2000,85.4,94.1,82.4,5.8,9.7,0
06/02/2000,86.4,91.9,81,3.9,11.7,0.08
06/03/2000,84.2,92.3,81.3,3.9,7.8,0
06/04/2000,84.3,92.3,79.9,3.6,5.8,0.55
06/05/2000,86.1,92.1,77.7,5.8,9.7,0
06/06/2000,86.6,92.8,80.6,4.2,5.8,0.35
06/07/2000,83.2,89.6,80.6,5.4,9.7,0
06/08/2000,85,92.3,77.9,5.6,9.7,0
06/09/2000,84.5,88.7,78.8,3.2,5.8,0
06/10/2000,82.7,90.5,80.2,3.9,9.7,0.07
06/11/2000,84.9,89.4,79.3,3.6,7.8,0
06/12/2000,84.9,90.1,81,6.1,9.7,0.35
06/13/2000,84.6,90.3,79.5,7.8,13.6,0.35
06/14/2000,85.5,89.6,76.1,8.9,17.5,0
06/15/2000,84.2,87.8,81.5,5.8,13.6,0.04
06/16/2000,83.6,90.5,81.5,5.3,13.6,0
06/17/2000,85.5,90.5,81.5,5.8,13.6,0.98
06/18/2000,85.4,94.1,81.3,3.6,5.8,0
06/19/2000,83.1,88.9,78.6,4.1,7.8,0.7
06/20/2000,83,90.7,78.4,5.1,7.8,0.12
06/21/2000,87.4,92.3,82.4,4.7,9.7,0.095
06/22/2000,84,87.8,78.3,8.5,15.5,0.07
06/23/2000,84,89.6,78.3,3.6,5.8,0.47
06/24/2000,83.8,87.3,80.1,4.2,5.8,0.04
06/25/2000,84.2,86.9,79.7,2.7,5.8,0.03
06/26/2000,85.7,90,79.5,5.8,7.8,0
06/27/2000,83.5,86.7,78.1,3.9,5.8,0.16
06/28/2000,85,89.6,80.6,6.1,13.6,0
06/29/2000,82.6,87.8,78.8,3.6,5.8,0.49
06/30/2000,81.7,86.9,77,3.2,7.8,0.98
07/01/2000,80.5,88.7,76.8,3.6,7.8,0.63
07/02/2000,80.3,85.1,76.1,3.6,7.8,0.67
07/03/2000,77.7,80.6,76.1,6.7,7.8,0.83
07/04/2000,80.1,83.7,75.2,12.6,23.3,4.41
07/05/2000,81.25,84.85,75.2,12.3,21.35,2.205
07/06/2000,82.4,86,75.2,12,19.4,0
07/07/2000,80.6,83.65,76.1,11.85,18.45,0.55
07/08/2000,78.8,81.3,77,11.7,17.5,1.1
07/09/2000,78.2,79.7,74.1,5.2,11.7,4.72
07/10/2000,82.2,87.1,74.8,6.4,11.7,0.67
07/11/2000,81.6,89.8,77,3.5,3.9,0.03
07/12/2000,80.1,82.4,76.1,5.3,9.7,0
07/13/2000,77.7,79.7,72.5,7.1,9.7,0.39
07/14/2000,78.7,80.8,76.1,3.9,5.8,0.94
07/15/2000,77.6,82.2,76.1,7.4,11.7,0.83
07/16/2000,83.6,89.4,74.8,2.7,5.8,1.18
07/17/2000,85.2,89.8,79.7,6.6,9.7,0
07/18/2000,84.8,90.3,78.4,3.6,7.8,0
07/19/2000,82,86.9,77.4,5.4,9.7,0.2
07/20/2000,81.6,88.7,76.1,4.9,7.8,0.08
07/21/2000,81.9,85.1,77,4.4,7.8,0.05
07/22/2000,81.7,84.2,76.5,5.8,7.8,0
07/23/2000,81.3,85.1,78.8,6.4,9.7,0.03
07/24/2000,80.6,86,77,7.3,13.6,0.08
07/25/2000,81.7,86.9,75.2,5.3,11.7,1.65
07/26/2000,84.3,86.9,75.2,8.4,17.5,0
07/27/2000,81.9,87.8,78.8,8,11.7,0.64
07/28/2000,83,86.5,77,5.1,7.8,0
07/29/2000,85.5,88.7,80.2,10.9,13.6,0
07/30/2000,84.5,87.4,81,5.1,9.7,0
07/31/2000,84.2,88.7,81.3,4.5,7.8,0
08/01/2000,84.7,90.9,79.5,5.3,7.8,0.03
08/02/2000,85.7,90.3,78.8,5.8,11.7,0.2
08/03/2000,81.6,90.5,74.8,4.6,11.7,0.08
08/04/2000,80.2,87.8,73,5.8,9.7,1.1
08/05/2000,81.6,85.6,76.1,6.6,11.7,0.67
08/06/2000,78.9,85.1,77.2,3.1,5.8,0
08/07/2000,83.4,87.1,76.1,6.1,11.7,0.16
08/08/2000,84.7,88.7,78.8,4.9,9.7,0
08/09/2000,85.7,89.2,79.7,6.8,9.7,0
08/10/2000,85.5,91.4,82.4,3.9,5.8,0
08/11/2000,85.7,90.9,82.6,5.8,9.7,0
08/12/2000,85.7,90,83.8,6.2,11.7,0
08/13/2000,85.55,89.8,82.4,5.65,9.75,0
08/14/2000,85.4,89.6,81,5.1,7.8,0
08/15/2000,84.1,89.6,79.5,4.7,7.8,0.35
08/16/2000,83.7,88.4,78.36666667,4.1,7.133333333,0.573333333
08/17/2000,83.3,87.2,77.23333333,3.5,6.466666667,0.796666667
08/18/2000,82.9,86,76.1,2.9,5.8,1.02
08/19/2000,84,86,78.8,4.9,7.8,0.16
08/20/2000,83.15,86.35,78.45,6.35,9.75,0.12
08/21/2000,82.3,86.7,78.1,7.8,11.7,0.08
08/22/2000,79.8,83.5,76.1,8.6,15.5,0.94
08/23/2000,82.2,84.7,75.2,7.8,17.5,0
08/24/2000,86.9,90.5,80.8,5.1,7.8,0
08/25/2000,86.7,89.2,80.2,6.6,13.6,0
08/26/2000,84,86.2,80.6,4.7,11.7,0.03
08/27/2000,85,88.7,80.6,7.4,11.7,0
08/28/2000,82.4,86.7,80.6,11.2,15.5,0.24
08/29/2000,81.5,83.8,77,9.3,13.6,0.63
08/30/2000,79.3,82.4,77.5,11.7,17.5,0
08/31/2000,83.3,88.7,76.6,7,11.7,0.15
09/01/2000,82.1,84.9,79.5,5.3,9.7,0
09/02/2000,81.3,85.3,75.6,6.4,9.7,0.04
09/03/2000,76.4,80.6,72.5,5.8,9.7,2.28
09/04/2000,79.8,82.6,71.6,5.8,9.7,6.61
09/05/2000,81.9,85.6,76.6,7,11.7,0.08
09/06/2000,82.3,87.6,76.5,9.7,13.6,0.04
09/07/2000,81.4,86,76.1,8.7,15.5,2.13
09/08/2000,83.7,86.9,78.4,6.2,9.7,1.18
09/09/2000,82.3,85.1,80.8,8.9,15.5,0
09/10/2000,80.2,86,77,10,15.5,0.16
09/11/2000,82.3,86.4,75.2,8,11.7,1.61
09/12/2000,82,85.6,77.4,8.7,11.7,0.03
09/13/2000,83.9,88.7,74.3,7.8,11.7,0.55
09/14/2000,82.9,87.8,78.8,8.3,15.5,0
09/15/2000,84.2,89.6,80.2,4.7,7.8,0.16
09/16/2000,82.5,84.2,79.7,5.2,11.7,0.06
09/17/2000,86.1,89.8,83.1,6.8,9.7,0
09/18/2000,82.2,86.4,78.8,3.4,3.9,0
09/19/2000,83,89.6,79.5,2.7,3.9,0
09/20/2000,82.6,84.2,78.8,3.5,3.9,0.04
09/21/2000,82.8,87.8,78.8,3.1,3.9,0.12
09/22/2000,83.1,86.9,79.7,2.9,5.8,0
09/23/2000,81.5,86.9,79.7,3.4,5.8,0
09/24/2000,83.5,89.6,77.7,4.2,5.8,0
09/25/2000,81,86.2,77,4.4,7.8,0.03
09/26/2000,83.2,90,80.2,3.9,7.8,0.03
09/27/2000,82.4,88.3,78.8,3.6,9.7,0
09/28/2000,82.4,87.4,78.1,3.9,5.8,0
09/29/2000,83.2,86.2,76.5,3.9,5.8,0.08
09/30/2000,83.6,88.9,79.2,5,9.7,0.16
10/01/2000,82.4,88.9,77.7,3.1,3.9,0.08
10/02/2000,85.7,92.3,76.6,4.7,11.7,0.39
10/03/2000,86,91.4,78.4,4.2,7.8,0.03
10/04/2000,84.5,90.3,78.8,3.2,5.8,0.03
10/05/2000,84,90.5,80.6,3.9,7.8,0
10/06/2000,84.3,87.4,79.7,4.4,5.8,0.03
10/07/2000,80.1,85.1,76.6,4.4,9.7,0.59
10/08/2000,80.3,84.6,75.2,2.4,3.9,0.31
10/09/2000,82.3,88.7,76.1,4.3,7.8,0.63
10/10/2000,79.9,83.8,77.5,3.9,5.8,0.03
10/11/2000,83.2,86.5,74.3,3.4,5.8,0.83
10/12/2000,85,90.7,79.7,4.9,7.8,0
10/13/2000,84.9,88.5,79.7,4.9,7.8,0
10/14/2000,84.85365854,88.5,79.63414634,4.892682927,7.8,0.005853659
10/15/2000,84.80731707,88.5,79.56829268,4.885365854,7.8,0.011707317
10/16/2000,84.76097561,88.5,79.50243902,4.87804878,7.8,0.017560976
10/17/2000,84.71463415,88.5,79.43658537,4.870731707,7.8,0.023414634
10/18/2000,84.66829268,88.5,79.37073171,4.863414634,7.8,0.029268293
10/19/2000,84.62195122,88.5,79.30487805,4.856097561,7.8,0.035121951
10/20/2000,84.57560976,88.5,79.23902439,4.848780488,7.8,0.04097561
10/21/2000,84.52926829,88.5,79.17317073,4.841463415,7.8,0.046829268
10/22/2000,84.48292683,88.5,79.10731707,4.834146341,7.8,0.052682927
10/23/2000,84.43658537,88.5,79.04146341,4.826829268,7.8,0.058536585
10/24/2000,84.3902439,88.5,78.97560976,4.819512195,7.8,0.064390244
10/25/2000,84.34390244,88.5,78.9097561,4.812195122,7.8,0.070243902
10/26/2000,84.29756098,88.5,78.84390244,4.804878049,7.8,0.076097561
10/27/2000,84.25121951,88.5,78.77804878,4.797560976,7.8,0.08195122
10/28/2000,84.20487805,88.5,78.71219512,4.790243902,7.8,0.087804878
10/29/2000,84.15853659,88.5,78.64634146,4.782926829,7.8,0.093658537
10/30/2000,84.11219512,88.5,78.5804878,4.775609756,7.8,0.099512195
10/31/2000,84.06585366,88.5,78.51463415,4.768292683,7.8,0.105365854
11/01/2000,84.0195122,88.5,78.44878049,4.76097561,7.8,0.111219512
11/02/2000,83.97317073,88.5,78.38292683,4.753658537,7.8,0.117073171
11/03/2000,83.92682927,88.5,78.31707317,4.746341463,7.8,0.122926829
11/04/2000,83.8804878,88.5,78.25121951,4.73902439,7.8,0.128780488
11/05/2000,83.83414634,88.5,78.18536585,4.731707317,7.8,0.134634146
11/06/2000,83.78780488,88.5,78.1195122,4.724390244,7.8,0.140487805
11/07/2000,83.74146341,88.5,78.05365854,4.717073171,7.8,0.146341463
11/08/2000,83.69512195,88.5,77.98780488,4.709756098,7.8,0.152195122
11/09/2000,83.64878049,88.5,77.92195122,4.702439024,7.8,0.15804878
11/10/2000,83.60243902,88.5,77.85609756,4.695121951,7.8,0.163902439
11/11/2000,83.55609756,88.5,77.7902439,4.687804878,7.8,0.169756098
11/12/2000,83.5097561,88.5,77.72439024,4.680487805,7.8,0.175609756
11/13/2000,83.46341463,88.5,77.65853659,4.673170732,7.8,0.181463415
11/14/2000,83.41707317,88.5,77.59268293,4.665853659,7.8,0.187317073
11/15/2000,83.37073171,88.5,77.52682927,4.658536585,7.8,0.193170732
11/16/2000,83.32439024,88.5,77.46097561,4.651219512,7.8,0.19902439
11/17/2000,83.27804878,88.5,77.39512195,4.643902439,7.8,0.204878049
11/18/2000,83.23170732,88.5,77.32926829,4.636585366,7.8,0.210731707
11/19/2000,83.18536585,88.5,77.26341463,4.629268293,7.8,0.216585366
11/20/2000,83.13902439,88.5,77.19756098,4.62195122,7.8,0.222439024
11/21/2000,83.09268293,88.5,77.13170732,4.614634146,7.8,0.228292683
11/22/2000,83.04634146,88.5,77.06585366,4.607317073,7.8,0.234146341
11/23/2000,83,88.5,77,4.6,7.8,0.24
11/24/2000,81.9,84.2,76.1,3.9,9.7,0
11/25/2000,82.8,87.8,78.8,2.9,7.8,0.09
11/26/2000,83.6,90.5,77.4,2.2,3.9,0.07
11/27/2000,81.4,89.2,75.6,6.2,7.8,0.04
11/28/2000,80.5,86.4,74.8,5.8,9.7,0.24
11/29/2000,80.9,86,75.2,5.5,7.8,0.08
11/30/2000,81.3,86.9,77,7.2,9.7,0
12/01/2000,79.65,83.2,74.3,5.8,11.65,0.455
12/02/2000,78,79.5,71.6,4.4,13.6,0.91
12/03/2000,80.6,85.6,73.4,3.2,5.8,0.55
12/04/2000,80.1,86,75.2,3.9,5.8,0.35
12/05/2000,83.2,88.7,74.3,6.1,13.6,0.03
12/06/2000,82.2,87.8,78.4,5.8,11.7,0
12/07/2000,80.8,84.9,73.8,8,9.7,0.14
12/08/2000,78.7,83.1,72.9,6.4,9.7,0.28
12/09/2000,81.7,89.6,73.4,4.1,11.7,0.04
12/10/2000,83.4,88.7,74.1,2.4,3.9,0.55
12/11/2000,81.2,85.1,77,3.9,5.8,0.02
12/12/2000,80.8,83.5,78.8,2.6,5.8,0
12/13/2000,82.6,88.7,77,2.9,5.8,0.24
12/14/2000,81.5,86.9,78.1,3.6,5.8,0
12/15/2000,82.8,88.3,77,4.4,13.6,0.43
12/16/2000,84.2,92.3,77.5,6.1,15.5,0
12/17/2000,81.5,85.1,77,2.8,5.8,0.03
12/18/2000,81.65,85.55,77,3.066666667,5.8,0.031666667
12/19/2000,81.8,86,77,3.333333333,5.8,0.033333333
12/20/2000,81.95,86.45,77,3.6,5.8,0.035
12/21/2000,82.1,86.9,77,3.866666667,5.8,0.036666667
12/22/2000,82.25,87.35,77,4.133333333,5.8,0.038333333
12/23/2000,82.4,87.8,77,4.4,5.8,0.04
12/24/2000,82.7,89.2,76.3,4.2,5.8,1.97
12/25/2000,81.9,87.1,73.4,5,9.7,3.9
12/26/2000,78,85.1,75.6,7.8,9.7,0.04
12/27/2000,78.5,85.1,74.3,2.3,3.9,0.04
12/28/2000,80.3,87.4,74.3,3.9,7.8,0.03
12/29/2000,82.4,88,71.6,2.9,5.8,0.91
12/30/2000,80.4,86.9,77,6.2,9.7,0
12/31/2000,78.9,83.3,75.6,6.2,9.7,0.12
01/01/2001,78.9,86.4,74.1,2.7,3.9,0
01/02/2001,78.2,83.3,74.3,3.5,5.8,0
01/03/2001,78.2,85.1,71.6,3.1,7.8,0
01/04/2001,79.1,85.3,73.8,2.9,5.8,0
01/05/2001,79.98,85.94,74.94,3.1,6.2,0
01/06/2001,80.86,86.58,76.08,3.3,6.6,0
01/07/2001,81.74,87.22,77.22,3.5,7,0
01/08/2001,82.62,87.86,78.36,3.7,7.4,0
01/09/2001,83.5,88.5,79.5,3.9,7.8,0
01/10/2001,82.8,88.7,77,3.6,7.8,0
01/11/2001,83.1,86.4,78.8,3.6,7.8,0
01/12/2001,81.8,88.2,75.2,4.1,7.8,0
01/13/2001,82.2,91.4,78.8,4.4,7.8,1.28
01/14/2001,82,86.5,77.7,4.6,9.7,0.64
01/15/2001,80.1,86,77,6.1,9.7,0
01/16/2001,79.8,85.3,75.2,5.6,9.7,0
01/17/2001,80,85.1,75.7,5,11.7,0
01/18/2001,79,86.9,73.4,3.9,7.8,0
01/19/2001,81.5,86.5,75.2,4.2,5.8,0
01/20/2001,80.3,84,76.1,3.4,5.8,0
01/21/2001,80.7,86.4,75.2,2.8,3.9,0
01/22/2001,80.7,86.2,75.2,3.9,5.8,0
01/23/2001,81.3,87.4,75.2,3.6,5.8,0
01/24/2001,81.8,86.4,76.1,4.1,15.5,0
01/25/2001,83.8,92.8,76.1,3.9,5.8,0.04
01/26/2001,85.7,91.4,77,5.3,9.7,0
01/27/2001,82.9,86,79.3,2.9,3.9,0
01/28/2001,82.6,87.1,78.1,2.9,3.9,0
01/29/2001,82.6,87.8,75.7,3.9,5.8,0
01/30/2001,82.5,86.9,78.8,3.3,5.8,0
01/31/2001,83.2,86.7,78.4,4.2,7.8,0
02/01/2001,83.9,89.2,79.5,6.7,9.7,0
02/02/2001,82.2,86,78.8,2.4,3.9,0.04
02/03/2001,80.7,86.9,78.8,3.9,11.7,0.04
02/04/2001,79.5,84.6,75.9,4.2,7.8,0.55
02/05/2001,82.5,90.7,74.3,5.5,9.7,0
02/06/2001,81.4,87.3,75.2,4.6,9.7,0
02/07/2001,82.5,88.7,77,4.6,9.7,0
02/08/2001,83.3,90.7,77,5.8,9.7,0
02/09/2001,81,90.5,71.6,6.3,15.5,0
02/10/2001,79.6,82,78.1,5,11.7,0.02
02/11/2001,82.8,88.7,76.6,4.4,7.8,0
02/12/2001,82.8,89.6,72.7,10.4,38.9,0
02/13/2001,82.7,90.3,76.3,5.6,11.7,0
02/14/2001,81,88.7,76.3,2.7,3.9,0
02/15/2001,80.2,85.6,75.9,3.9,5.8,0
02/16/2001,79.8,85.8,75.7,7.5,13.6,0
02/17/2001,80.2,87.4,75.2,3.4,7.8,0.035
02/18/2001,78.9,84,73.4,5.8,7.8,0.07
02/19/2001,77,78.1,72.3,8.3,11.7,0.28
02/20/2001,78.6,86,73,4.2,9.7,0.28
02/21/2001,78.7,84.2,73.4,2.8,5.8,0
02/22/2001,82.8,90.5,74.3,5.3,13.6,0.4
02/23/2001,81.4,86.5,78.4,4.6,9.7,0
